time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.6000000000000028,3.539992065108026,9.892856224846938,22.842276182392027,0.653800803129676,6.087027405363273,0.0,3.3281436039116516,8.848462554708467,3.497658275684148,0.23008667263425475,0.017991005587321626,0.0,431.3234413330413,432.1666262521655,432.0401593265769,429.82615892630804
3.660000000000003,3.7430382071397843,10.433666877849477,23.048951675811566,0.6680356412306363,6.088377836379596,0.0,3.4395978316058096,9.178318521053004,3.389917353624759,0.24866680155804066,0.030280194340033192,0.0,475.33413525646836,476.2752926281887,474.9390611168542,476.41408137823515
3.720000000000003,3.952732625048099,10.994411615181715,23.249071529410053,0.6837107722697926,6.090489229000525,0.0,3.549658773756827,9.512931611620616,3.2789811852044184,0.27880782262274656,0.04354179351041326,0.0,478.33735148141926,479.34697914155413,477.54548459615523,479.901916127395
3.780000000000003,4.168345091847344,11.573339831495254,23.43991681869482,0.7000323186784057,6.093349868508003,0.0,3.6369825233055475,9.784754891911367,3.0814405657073993,0.25291442739040154,0.054875472402657555,0.0,447.76956358251505,448.69233435531373,450.58384184200276,448.5578006883065
3.840000000000003,4.3890059547589795,12.168252628080776,23.61830767404089,0.7149041916752426,6.09721059016514,0.0,3.7179194860755045,10.04569994389789,2.8641159865304475,0.23516417053873484,0.07859090679582167,0.0,441.39541293478624,443.351968600356,445.1581603530122,443.763910794827
3.900000000000003,4.615421133462869,12.782327997908556,23.787519805361654,0.7297002041645939,6.102392537291616,0.0,3.8282974171348125,10.422802103875565,2.774231123832783,0.26298410884097156,0.09857779774089968,0.0,496.5995279774146,498.06912868547886,496.1445266669184,498.23638996031247
3.960000000000003,4.847752665767438,13.417033959394168,23.948846174382673,0.745191586519276,6.108073956156783,0.0,3.9152840299789893,10.733757412294713,2.601913220503685,0.24630788298457995,0.08549563617916021,0.0,470.55299028246725,469.5457697350902,470.4336541185459,469.20287019037556
4.020000000000002,5.0851271632638655,14.070251968416935,24.099475242390305,0.7605314893003339,6.113170715885291,0.0,3.9964771703257878,11.03978914428971,2.417744898766168,0.26976148349806234,0.08382416843906151,0.0,469.3890215502493,469.26473339684674,467.3606562950583,469.24704115845435
4.080000000000001,5.327276632131029,14.741951732783757,24.23898829810908,0.7769736004968326,6.118139621575798,0.0,4.07443839186742,11.34976364211195,2.2312046802588306,0.2814297710733899,0.08071786567924089,0.0,472.1161016862665,471.8814018407411,470.93695993752806,471.9099572105381
4.14,5.573343593277744,15.429557161564857,24.36437626382467,0.7934915816798824,6.123673925511149,0.0,4.127324527122715,11.570479690957635,1.9478799690574262,0.25881192378778795,0.10872807952675374,0.0,432.46149722467374,434.82263182388294,433.2161514539169,431.3875534137592
4.199999999999998,5.822557803117983,16.13075240259603,24.473001892221856,0.8090827303846666,6.130519991745167,0.0,4.179226434250517,11.802629537055408,1.6724657005667039,0.26185205475026735,0.12311376332859904,0.0,437.7236419283551,438.9314143508844,437.744364186167,438.06641393555776
4.259999999999997,6.074783966609501,16.845961481887105,24.565093987476995,0.8253393316728816,6.137442610778395,0.0,4.2276748477490855,12.037550108388155,1.396688430558786,0.2847292755165308,0.09169787157267952,0.0,440.2727585844419,437.67605512302197,439.2529098790959,441.22089714612844
4.319999999999996,6.329849821285027,17.57550665555709,24.64075742285457,0.8431546933662037,6.142797168681579,0.0,4.273964069895101,12.280362845566799,1.1245584550730614,0.3140806714559803,0.08381846215532861,0.0,443.2261273529698,442.5844074664499,442.94028215074945,445.4368331846972
4.379999999999995,6.587598632852189,18.319653837105726,24.699983382162173,0.8627235358655607,6.147420158142063,0.0,4.317126513060346,12.524211045176052,0.8485578350766879,0.3431732996362419,0.057943036989754074,0.0,445.66176351204876,443.5451940810759,443.77717429509755,446.26699212151584
4.439999999999993,6.848400496835832,19.081527546413774,24.74510902329968,0.8837813790154669,6.1503840987000125,0.0,4.375583598866644,12.870445576122128,0.6532080917015539,0.3631722271508804,0.020857280311476243,0.0,488.71540849670356,485.9431933278455,485.7624469852879,487.3747477316407
4.499999999999992,7.112695291398155,19.86457787926704,24.778536236980806,0.9050290624773245,6.151702920641965,0.0,4.433694911601296,13.229805029074633,0.45829650223167734,0.3219881458419035,0.024136705474680074,0.0,494.93073513058914,495.1721110328504,496.2246471354397,493.3032852382008
4.559999999999991,7.379779206877794,20.66537920339684,24.79700566402843,0.9243871651494917,6.153020243389879,0.0,4.468797819577717,13.462905484286567,0.156221010925696,0.3238949977604887,0.017191193664496007,0.0,450.0321892130882,449.469352561927,450.9940790942431,451.2530115899232
4.6199999999999894,7.648973713811267,21.480420932705197,24.79741840314574,0.9436968838895421,6.153519134036284,0.0,4.504054591595175,13.704296318643765,-0.1437153741562321,0.3173512141512596,-0.022698632196994948,0.0,456.46994809323337,453.27377078566315,456.5025496228448,456.08286216343635
4.679999999999988,7.920104351260703,22.30895425135178,24.77900174791455,0.9627675607122148,6.152264366307849,0.0,4.53351247264953,13.912711171604318,-0.47112556117835225,0.31881098283984466,-0.01756137401832418,0.0,445.2637399866051,445.68406628154196,444.6976484663084,444.92048975398103
4.739999999999987,8.193630377149463,23.153913999893533,24.743569124840576,0.9815560903371425,6.1512419717126985,0.0,4.583679723460422,14.250644619287483,-0.712220982670386,0.2983535648662876,-0.01601691322890312,0.0,494.6401476466776,494.75404491357097,495.9939359645408,494.577076688722
4.799999999999986,8.469384035733494,24.014274914753717,24.69026303287509,0.9998644671571091,6.150035764277099,0.0,4.607998002905893,14.427341241784308,-1.065255301162663,0.31606622865120176,-0.029876410965865206,0.0,440.68385483639,439.5360415570745,440.6633863439126,442.2209737046722
4.859999999999984,8.746942331851407,24.88738628809949,24.617110999213214,1.0187044194938482,6.1480240958164725,0.0,4.643754171667047,14.674871860540824,-1.3745653214433304,0.30951983857164966,-0.04206743266639097,0.0,469.1831029554,468.23470089443197,469.74550759083786,469.3322493652118
4.919999999999983,9.026706371432972,25.775642259236452,24.52548760013186,1.0368482479706458,6.145202693364512,0.0,4.681540221183947,14.931912456912354,-1.6810405125114467,0.2817929664022875,-0.05944914166441745,0.0,476.9788327749649,475.64754149231294,477.05280858886084,475.01521425896595
4.979999999999982,9.30830890765966,26.676499915731,24.413745921846857,1.0533043878922026,6.141739571881342,0.0,4.705197068563676,15.095693825087645,-2.044166958401684,0.25174250860162534,-0.05446611394212185,0.0,446.5306951045964,446.9349846706068,448.19592496596493,445.81977351079604
5.0399999999999805,9.591488226122312,27.587963680662803,24.280687985312323,1.0682095149695492,6.138372951201918,0.0,4.734057647628027,15.28514397398301,-2.391631975715335,0.2407865277479695,-0.059618652016038595,0.0,458.32541997134393,457.9134296499538,459.50217294878826,458.69185967236695
